user_id,mov_id,rating,timestamp
128,300,5,879966355
88,321,1,891037708
60,176,4,883326057
92,313,5,887042925
115,172,4,881171273
134,258,4,891732122
13,61,4,882140552
108,121,3,879880190
171,327,4,891034835
62,33,1,879374785
64,284,4,889740056
200,151,3,876042204
108,275,5,879879739
199,324,1,883782509
180,56,5,877127130
60,194,4,883326425
14,121,3,876965061
18,136,5,880129421
144,33,5,888105902
197,271,2,891409352
200,38,3,884130348
5,40,4,879198109
99,7,4,885678784
64,240,1,889740462
90,166,4,891383423
184,196,4,889908985
197,92,1,891410082
5,90,3,875636297
160,209,4,876861185
80,58,4,887401677
178,76,3,882827288
62,147,3,879372870
112,302,4,886398509
63,13,4,875747439
194,124,4,879539229
71,56,5,885016930
177,260,2,880130534
21,292,3,874950889
161,274,2,891172070
86,300,3,879570277
10,135,5,877889004
142,350,4,888639882
181,283,3,878963241
54,121,4,880936669
138,111,4,879022890
67,151,4,875379619
47,321,4,879439040
109,204,4,880577844
16,183,5,877720733
13,40,2,886302815
61,342,2,892302309
5,153,5,875636375
199,322,2,883782636
1,218,3,876892856
46,328,4,883611430
168,7,1,884287559
109,200,2,880577734
128,173,5,879966756
13,351,1,886302385
128,237,4,879966954
197,33,2,891409981
24,275,5,875323507
16,27,2,877726390
13,73,3,882141485
135,228,4,879857797
84,151,4,883449993
189,96,5,893265971
117,288,3,880124254
190,294,3,891033370
91,338,4,891438529
66,117,3,883601787
7,203,5,891352178
131,275,2,883681384
101,118,3,877136424
94,63,3,891723908
43,118,4,883955546
42,88,5,881108425
158,182,5,880134296
157,3,3,886890734
191,343,3,891561856
65,135,4,879216567
62,179,4,879374969
43,54,3,883956494
1,209,4,888732908
1,259,1,875692979
94,144,3,891721168
151,47,3,879528459
184,34,2,889913568
200,15,4,884127745
5,94,3,878844651
198,217,4,884208273
7,281,3,891353710
64,318,4,889737593
99,56,5,885679833
57,248,5,883697223
42,28,5,881108187
144,209,2,888105116
100,316,5,891375313
145,346,5,883840638
184,70,4,889908657
77,50,4,884732345
5,389,1,875721315
148,357,5,877016735
94,206,4,891722843
144,73,3,888105636
56,186,3,892676933
191,270,3,891560253
169,308,3,891268776
69,151,5,882072998
1,108,5,875240920
77,265,3,884753152
174,118,2,886434186
130,210,5,876252288
1,262,3,875071421
58,204,4,884304701
92,273,4,875640214
145,44,5,875272132
186,71,5,879024535
82,109,1,884714204
200,173,5,884128554
121,235,1,891390579
7,266,4,891350703
166,258,4,886397562
177,195,4,880130699
183,250,2,891464352
62,121,4,879372916
126,322,3,887854777
25,269,4,885851953
159,245,5,880485488
49,122,2,888069138
149,312,1,883512950
82,281,3,884714290
90,96,4,891384754
21,325,4,874950931
56,95,4,892683274
38,71,5,892430516
194,284,3,879539410
11,268,5,891901652
67,276,4,875379515
177,276,5,880130758
135,33,3,879857930
182,172,5,876435435
43,393,4,883956417
130,4,2,875801778
54,237,4,880935028
1,12,5,878542960
200,313,5,884125806
87,231,3,879876110
13,118,4,882397581
192,301,4,881366490
10,164,4,877889333
109,96,5,880572614
76,150,5,875028880
5,109,5,875635350
125,270,4,881357122
3,318,4,889237482
56,179,3,892678669
59,195,5,888204757
90,86,5,891383626
62,209,4,879373849
152,204,4,882474587
99,363,4,885679262
26,343,3,891349238
94,156,5,891725332
68,288,4,876973726
60,71,3,883327948
151,393,2,879528692
198,172,4,884207206
10,191,5,877888613
130,134,5,875801750
15,18,1,879455681
135,379,2,879857956
102,239,3,888804089
43,161,4,883955467
176,100,5,886047918
38,383,2,892433801
26,315,3,891347400
5,230,3,875636070
43,275,4,875975546
124,79,3,890287395
188,98,5,875071957
85,283,3,879454467
96,173,3,884402791
118,23,5,875384979
179,310,4,892151365
188,38,3,875073828
119,385,5,874781994
188,77,4,875072328
184,124,5,889907652
125,28,4,879454385
177,196,3,880130881
129,307,2,883244637
145,105,2,875271442
58,182,4,884304701
108,237,3,879879796
16,164,5,877724438
139,303,5,879538021
116,332,3,876451998
92,376,3,875907366
152,241,4,884035579
1,14,5,874965706
107,300,1,891264432
151,65,4,879528729
10,385,4,877886783
70,383,2,884151700
109,131,1,880579757
125,64,5,879454139
41,98,4,890687374
54,147,5,880935959
125,25,1,879454987
92,88,3,875656349
194,26,3,879522240
13,265,4,882140038
2,303,4,888550774
188,205,3,875071710
85,275,3,879454581
92,181,4,876175052
15,286,2,879455049
148,169,5,877020297
54,257,4,880937311
56,181,5,892737154
64,7,4,889737542
1,97,3,875073128
156,211,4,888185606
62,155,1,879376633
5,388,2,879198898
166,343,4,886397882
194,366,2,879525761
90,197,5,891383319
193,174,4,889125720
54,127,4,880933834
128,56,3,879966785
12,276,4,879959488
49,151,5,888067727
59,125,3,888203658
1,44,5,878543541
90,203,5,891384611
8,172,5,879362123
43,321,3,875975061
64,216,4,889740718
56,96,5,892676429
84,237,4,883450093
74,100,4,888333428
128,294,4,879966376
92,32,3,875653363
18,57,4,880130930
99,237,5,885678886
168,258,4,884286863
43,50,4,875975211
119,274,4,874775580
59,136,3,888205336
131,14,5,883681313
95,117,4,879193619
85,8,4,879454952
25,135,3,885852059
1,53,3,876893206
130,353,1,888211764
49,52,2,888066647
42,265,3,881107989
97,168,4,884238693
58,240,4,892242478
84,64,5,883450066
60,186,4,883326566
94,258,5,891724044
43,1,5,875975579
79,370,2,891272016
70,228,5,884064269
38,218,3,892431871
197,321,3,891409475
178,22,5,882826187
104,25,3,888465634
6,125,3,883599670
137,183,5,881433689
194,185,4,879521254
1,163,4,875072442
181,149,1,878962719
18,195,3,880131236
163,64,4,891220161
22,121,3,878887925
64,229,4,889739490
173,260,4,877557345
79,301,3,891271308
77,174,5,884733587
109,252,5,880571629
128,190,4,879967016
158,163,4,880135044
23,380,5,874787774
159,286,1,880485233
113,327,5,875076987
178,83,4,882826556
109,322,2,880562908
16,69,5,877724846
130,254,2,876251160
168,123,3,884287822
31,321,4,881547746
105,272,4,889214284
90,177,5,891384516
126,289,3,887855174
34,299,5,888602923
109,223,4,880572588
181,256,1,878962086
99,369,4,885679382
3,300,2,889236939
137,235,5,881433357
20,1,3,879667963
56,73,4,892677094
110,232,3,886988449
43,47,1,883955415
7,82,3,891351471
28,228,5,881961393
64,38,3,889740415
25,151,4,885853335
181,125,3,878962816
97,97,5,884239525
62,235,4,879373007
20,69,1,879668979
81,274,3,876534313
70,211,3,884149646
92,189,4,875653519
92,191,4,875653050
77,210,3,884753028
95,204,5,879197562
152,162,5,882474898
106,86,3,881451355
102,358,3,888957092
68,50,5,876973969
151,231,1,879543366
9,6,5,886960055
194,58,4,879522917
168,25,5,884287885
142,89,3,888640489
58,193,3,884305220
1,210,4,878542909
181,368,1,878963440
77,69,3,884752997
18,185,3,880129388
174,29,2,886514469
54,273,4,880934806
178,89,4,882826514
10,156,4,877886846
178,286,3,882823324
82,310,4,879788290
200,174,5,884128426
62,118,2,879373007
198,184,3,884209003
94,222,3,891721258
6,199,4,883601203
150,50,5,878746719
92,190,4,876174729
5,227,4,875636099
174,66,5,886513706
56,51,3,892677186
72,265,4,880037164
85,300,3,879452259
21,121,1,874951416
92,129,4,886443161
56,391,3,892910950
177,47,3,880131187
48,266,3,879434387
69,333,3,882027204
49,101,3,888067164
56,383,2,892910544
92,31,4,875654321
59,169,4,888204757
75,137,4,884050102
178,367,4,882828021
92,11,4,875653363
23,229,3,874787162
58,275,5,884305220
15,148,3,879456049
18,186,4,880131699
1,184,4,875072956
87,96,5,879875734
169,260,1,891269104
178,99,4,882827574
158,176,4,880134398
22,176,5,878887765
6,183,4,883601311
184,231,3,889910195
1,157,4,876892918
181,10,2,878962955
194,215,3,879524291
90,100,5,891383241
11,9,5,891902970
43,49,4,883956387
80,269,3,883605009
79,6,4,891271901
62,232,3,879375977
178,204,4,882826048
37,24,4,880915674
49,143,3,888067726
13,269,2,889292060
59,202,4,888205714
119,209,4,886177544
190,269,4,891033606
38,94,5,892432030
178,244,1,884837126
92,98,5,875652934
76,64,5,875498777
193,33,3,889125912
178,183,4,882826347
178,342,4,892239863
122,191,5,879270128
1,201,3,878542960
149,308,2,883512658
134,339,2,891732507
128,322,2,879966447
30,255,4,875059984
179,272,5,892151202
121,126,3,891388936
89,93,2,879441307
125,116,4,892838322
62,225,3,879373287
45,15,4,881012184
56,56,5,892676376
55,254,2,878176206
41,69,4,890687145
172,183,5,875538864
80,194,3,887401763
128,238,4,879968125
13,124,5,884538663
3,345,3,889237004
99,100,5,885678813
141,225,3,884585523
89,121,5,879441657
6,197,5,883601203
128,151,3,879968921
7,177,4,891352904
52,287,5,882922357
87,39,3,879875995
85,108,2,880838201
26,117,3,891351590
119,109,5,874775580
60,207,3,883327342
5,397,2,875635907
151,203,3,879524471
168,117,5,884287318
1,150,5,876892196
65,173,3,879217851
147,340,4,885593965
2,308,3,888979945
193,111,1,889126375
94,38,2,891722482
26,237,3,891351590
74,150,3,888333458
178,195,4,882826944
90,190,5,891383687
56,189,4,892683248
64,202,4,889738993
124,226,4,890287645
196,111,4,881251793
17,245,2,885166209
178,8,4,882826556
28,222,5,881961393
158,149,3,880132383
190,222,4,891033676
87,229,4,879876037
94,1,4,885870323
11,185,4,891905783
109,393,4,880579237
79,325,5,891271792
169,133,4,891359171
15,244,2,879456447
87,318,4,879877627
25,189,5,885852488
113,322,3,875076044
95,111,4,879194012
158,62,5,880134759
24,178,5,875323676
73,100,4,888626120
110,384,2,886989524
178,257,5,882823954
74,137,3,888333458
130,240,4,875801750
158,229,3,880134532
18,215,3,880130930
134,259,2,891732393
107,340,5,891264356
106,285,4,883876206
129,269,4,883244011
192,252,1,881368277
125,73,5,892838288
186,257,4,891719774
168,257,5,884287642
155,286,4,879370860
50,286,2,877052400
60,98,4,883326463
84,7,4,883452155
165,69,3,879525799
174,288,3,886432770
114,182,3,881259994
178,271,4,882823395
91,181,5,891439243
123,255,1,879873905
1,183,5,875072262
49,231,3,888069579
22,222,4,878887925
136,19,4,882693529
138,150,3,879023131
128,48,4,879967767
85,45,3,879455197
14,172,5,890881521
13,153,4,882139901
13,343,1,883670672
109,91,4,880582384
49,116,4,888066109
198,241,3,884209264
151,322,2,881771160
152,191,5,880149963
186,44,5,879023529
119,147,4,886176486
133,322,2,890588852
176,13,4,886047994
99,322,3,885678499
121,98,5,891388210
128,65,4,879968512
193,362,3,889122992
30,286,5,885941156
64,217,2,889737568
9,340,4,886958715
72,356,4,880036911
13,301,1,882140718
41,100,4,890687242
145,5,3,875272196
167,136,4,892738418
130,281,4,876250850
65,328,4,879216131
6,195,4,883602283
190,291,3,891042883
15,274,4,879456168
130,282,5,875801750
11,350,4,891901991
181,266,1,878961709
43,252,4,875975363
151,83,5,879524611
88,301,4,891037618
108,21,3,879880141
174,248,5,886433981
8,144,5,879362286
5,100,5,875635349
70,298,5,884064134
7,385,5,891351585
13,154,5,882141335
87,239,4,879876673
119,174,4,874781303
189,225,4,893264703
135,185,4,879857797
7,210,4,891352904
38,1,5,892430636
60,218,4,883327538
157,137,5,886889876
10,99,5,877889130
44,148,4,878346946
188,326,3,875071293
159,103,1,880557604
11,100,4,891902718
5,143,3,875636815
10,194,4,877886661
167,133,5,892738453
50,9,4,877052297
38,257,1,892429512
1,248,4,874965954
131,19,4,883681418
180,156,5,877127747
60,163,4,883327566
200,231,4,884130679
193,2,3,890860198
174,28,5,886434547
38,145,1,892433062
109,356,4,880578711
118,184,5,875385057
1,208,5,878542960
195,67,2,874825826
189,275,5,893264194
122,175,5,879270084
1,128,4,875072573
188,79,5,875072393
44,237,3,878346748
28,294,3,881954915
186,117,5,879023607
87,7,4,879875735
128,1,4,879966919
7,232,3,891353766
64,151,3,879366214
194,161,4,879523576
96,1,5,884403574
145,273,5,875270322
3,299,3,889237199
122,187,4,879270424
151,172,5,879524325
125,236,1,879454891
92,214,4,875654732
158,50,4,880133306
198,318,4,884207560
51,64,4,883498936
113,319,2,875075887
5,370,1,875720814
7,183,4,891351624
178,117,4,882824467
95,385,4,879196408
94,68,4,891722432
109,392,3,880579237
105,307,2,889214381
42,367,2,881109149
59,131,4,888205410
99,331,3,885678247
197,89,5,891409798
199,294,1,883782636
164,331,5,889401193
99,312,2,885678576
198,193,4,884207833
60,82,3,883327493
88,315,4,891037276
193,258,3,889123038
178,98,5,882826944
200,208,5,884128904
183,88,3,891466760
199,111,3,883783042
7,101,5,891350966
2,307,3,888550066
125,136,5,879454309
200,373,4,884130754
60,61,4,883326652
160,32,5,876859413
5,176,3,875635962
56,231,3,892910931
7,136,5,891351813
113,242,2,875075887
102,47,2,888803636
64,161,3,889739779
146,347,3,891457493
160,109,2,876857844
195,325,2,880268330
16,160,4,877722001
76,197,5,875028563
52,15,5,882922204
128,58,3,879968008
92,159,4,875810543
178,25,3,888514710
186,327,3,891717806
130,284,2,874953728
13,100,5,882140166
102,98,4,888802939
6,193,3,883601529
163,98,4,891220196
167,169,1,892738419
121,137,5,891388501
13,71,4,882398654
145,302,4,879161553
59,45,5,888204465
164,300,5,889401221
91,327,4,891438351
182,121,3,885613117
64,64,4,889737454
43,210,5,883955467
99,245,3,885678500
111,272,3,891679692
113,324,2,875076180
3,324,2,889237247
141,288,3,884584386
151,49,3,879543055
83,122,1,886534501
70,398,2,884067339
85,318,4,879453684
139,127,5,879538578
110,77,4,886988202
130,94,5,875802058
200,196,4,884126833
16,99,5,877720733
75,100,5,884049875
95,151,4,879193353
19,310,4,885412063
85,212,2,879454859
1,242,5,889751633
182,100,3,885613067
25,238,4,885852757
33,292,4,891964244
150,93,4,878746889
164,118,5,889401852
146,313,4,891457591
22,393,4,878886989
65,239,5,879217689
64,238,4,889739025
169,127,4,891359354
196,25,4,881251955
85,211,5,879454005
151,200,3,879525002
131,286,5,883681514
60,88,4,883327684
60,143,3,883327441
94,282,3,891722758
92,238,5,875654159
191,86,5,891562417
99,69,4,885679833
128,213,3,879967300
125,198,3,879454385
75,125,3,884050164
49,290,2,888069062
189,294,5,893264220
109,291,3,880571801
95,64,5,879197685
1,148,2,875240799
141,151,2,884585039
173,242,5,877556626
145,7,5,875270429
5,69,1,875721555
94,366,3,891722845
116,286,3,876451911
90,367,4,891385250
130,66,5,875802173
43,63,3,883956353
70,128,4,884067339
13,363,3,882398076
149,310,2,883512689
186,288,1,879022858
119,24,4,886177076
163,234,3,891220137
117,307,5,880124339
50,125,2,877052502
157,1,5,874813703
1,112,1,878542441
104,282,3,888465166
18,237,3,880129991
144,96,5,888105691
165,181,5,879525738
109,94,4,880579787
37,161,5,880915902
181,262,2,878961749
187,86,4,879465478
145,39,4,875271838
70,48,4,884064574
92,161,2,875654125
13,391,3,882398255
21,118,1,874951382
58,283,1,884304592
7,181,3,891351287
104,248,2,888465604
94,390,5,891725333
94,100,5,885872942
7,7,5,891352220
105,286,4,889214306
3,348,4,889237455
3,351,3,889237315
109,248,2,880564415
119,250,2,874775731
194,175,3,879521595
11,291,4,891902815
102,298,3,875886827
54,258,4,880928745
187,175,2,879465241
43,17,3,883956417
174,268,5,886432749
60,21,3,883327923
94,82,4,891721777
30,28,4,885941321
160,118,3,876768828
92,215,4,875656419
168,288,1,884287927
186,225,4,879024148
127,288,5,884363851
11,216,3,891904949
92,249,3,886443192
161,215,2,891170866
18,188,3,880129388
43,98,5,875981220
54,260,4,880930146
181,243,1,878961814
38,211,1,892431907
80,208,5,887401604
151,79,4,879524642
85,89,4,879454075
1,193,4,876892654
128,118,5,879968896
15,9,4,879455635
135,183,4,879857723
90,79,4,891383912
25,50,5,885852150
87,87,4,879877931
195,46,3,891762441
151,183,3,879524642
76,325,2,878101114
42,183,4,881107821
175,183,4,877107942
18,47,3,880131262
194,286,1,879520306
50,123,4,877052958
79,7,5,891272016
99,265,3,885679833
66,280,4,883602044
44,252,2,878346748
184,69,3,889908694
13,230,3,882397503
188,56,4,875071658
145,348,4,888397542
126,302,4,887853469
190,363,2,891626023
83,63,4,880327970
102,208,4,888803537
181,251,1,878962052
73,180,4,888626577
101,121,4,877137015
72,203,3,880037462
180,28,3,877355568
199,117,3,883782879
45,100,5,881010742
91,230,4,891439560
117,109,4,880126336
60,132,4,883325944
13,345,4,884538366
197,62,2,891410039
144,193,4,888105287
115,32,5,881171348
130,39,4,875801496
84,148,4,883452274
158,286,4,880134261
24,294,3,875246037
87,25,4,879876811
141,281,4,884584865
178,187,4,882826049
90,14,5,891383987
13,261,1,883670785
149,301,3,883512813
87,64,5,879875649
48,306,4,879434211
156,124,3,888185677
22,110,1,878887157
152,67,5,882477689
18,193,5,880131358
189,15,2,893264335
144,181,4,888104032
125,63,3,892838558
7,154,5,891353124
88,261,5,891038103
186,31,4,879023529
64,9,4,889738085
85,234,4,882995015
94,170,5,891725362
192,340,4,881366535
72,127,5,880037702
166,300,5,886397723
24,286,5,875323773
72,177,4,880037204
181,25,5,878962675
124,96,4,890399864
36,269,3,882157258
8,56,5,879362183
140,258,3,879013617
194,44,4,879524007
91,322,4,891438397
1,264,2,875071713
87,63,4,879876848
64,17,3,889739733
179,303,1,892151270
174,21,1,886515209
82,225,3,878768790
14,9,4,879119260
181,260,1,878961623
92,96,4,875656025
167,126,3,892738141
69,150,5,882072920
92,393,3,875660494
119,199,5,874781994
18,169,5,880130252
76,288,2,878101114
148,116,5,877398648
128,280,1,879968579
85,327,3,884820110
101,109,2,877136360
7,166,3,891351585
44,5,4,878347598
73,89,5,888625685
159,220,5,880557782
105,333,3,889214268
185,28,5,883524428
198,175,3,884207239
63,300,4,875748326
38,118,5,892431151
25,8,4,885852150
1,219,1,878542327
62,318,5,879373659
85,340,3,893109920
18,170,5,880130515
72,121,3,880036048
37,22,5,880915810
69,100,5,882072892
142,288,3,888639837
117,98,4,881012430
25,169,5,885852301
107,269,5,891264267
15,307,1,879455233
95,366,4,880572628
1,232,3,878543196
61,331,2,891206126
7,185,5,892135346
116,347,2,886309481
45,237,4,881008636
92,102,2,875813376
128,14,5,879967341
67,7,5,875379794
87,97,5,879877825
58,64,5,884305295
121,249,1,891388708
200,391,4,884130484
13,219,1,882396955
92,278,3,876175640
145,327,5,875269822
14,202,3,890881521
24,258,4,875245985
46,151,4,883616218
27,121,4,891543191
12,28,5,879958969
60,180,4,883326028
7,191,5,891351201
57,151,3,883697585
18,393,3,880130930
167,73,2,892738452
156,180,5,888185777
2,257,4,888551062
72,100,5,880035680
56,195,5,892676429
177,336,2,880130500
117,143,1,881012472
46,181,4,883616254
64,367,4,889739678
164,181,5,889401906
95,90,2,880572166
1,236,4,875071898
197,127,5,891409839
62,213,4,879375323
24,318,5,875323474
7,399,4,891354357
29,98,4,882821942
7,139,3,891354729
137,249,4,881433387
92,46,4,875653867
116,322,2,876452186
101,24,4,877136391
77,52,5,884753203
200,2,4,884130046
77,144,3,884752853
48,170,4,879434886
113,277,3,875076416
136,42,3,882848866
33,333,4,891964259
187,275,5,879465937
10,160,4,877888944
158,244,4,880132772
26,292,3,891347400
3,330,2,889237297
25,13,4,885852381
42,79,5,881108040
94,96,3,885872942
109,68,3,880582469
47,302,5,879439040
144,32,4,888105287
42,234,4,881108093
125,383,2,892839412
7,227,3,892132317
197,286,1,891409255
109,196,4,880578358
152,51,4,882476486
2,316,5,888979693
4,294,5,892004409
92,109,3,886443351
29,259,4,882821044
25,197,3,885852059
102,167,2,892993927
110,28,4,886987979
64,71,3,879365670
91,64,4,891439243
163,97,4,891220019
184,22,3,889908985
1,252,2,875240677
109,183,5,880572528
160,123,4,876768949
197,258,4,891409255
126,243,5,887855342
6,238,5,883601713
95,142,4,880572249
63,106,2,875748139
146,302,4,891457538
92,201,3,875654159
13,317,5,882140552
199,276,4,883782879
40,243,2,889041694
6,81,4,883602283
95,185,3,879197886
156,346,3,888185561
144,216,4,888105691
61,243,2,892331237
62,176,5,879373768
128,136,5,879967080
101,284,4,877136564
141,117,4,884584929
184,91,3,889909988
116,260,2,887605412
144,93,1,888104032
7,207,4,891352526
141,328,4,886447679
77,89,5,884733839
10,176,4,877889130
100,342,3,891375454
155,324,2,879370963
119,105,2,874775849
144,191,4,888105081
48,195,5,879434954
130,322,4,874953525
70,89,4,884150202
64,156,4,889737506
102,50,4,888801315
131,302,5,883681723
14,275,4,876964725
112,300,4,884992508
70,169,4,884149688
53,250,2,879442920
6,208,4,883602422
168,323,3,884286990
59,118,5,888203234
1,200,3,876893098
174,14,5,886433771
13,290,4,882141814
145,217,3,877343156
66,15,3,883601456
175,9,4,877108146
62,180,4,879373984
13,281,3,882397974
151,160,4,879542670
1,180,3,875072573
151,64,5,879524536
194,98,4,879521329
125,120,1,892839312
37,363,3,880915711
176,240,4,886048230
42,280,4,881106270
56,38,2,892683533
178,134,3,882826983
102,184,2,888801465
23,13,4,874784497
126,319,2,887938081
195,304,4,876617344
43,91,3,883956260
151,287,4,879528754
41,174,4,890687264
164,323,4,889401318
174,293,5,890168505
11,260,1,891902426
64,212,3,889740011
43,153,5,883955135
48,132,5,879434886
184,137,5,889907685
38,82,5,892429903
130,358,4,874953526
135,325,4,879857575
194,12,5,879520916
144,300,3,888103370
132,275,3,891278915
109,172,5,880572528
177,100,5,880130600
59,95,2,888204758
188,209,2,875073246
153,321,3,881370900
92,94,3,875812876
94,234,5,885882685
41,289,2,890686673
83,106,4,887665549
85,213,4,879454751
68,282,1,876974315
62,249,2,879372479
125,194,5,879454986
194,195,3,879521657
106,22,4,881449830
30,294,4,875140648
60,216,4,883327827
115,82,4,881172117
178,259,1,882823437
160,161,3,876861185
8,7,3,879362287
91,161,3,891439353
70,121,3,884148728
138,116,2,879022956
128,209,4,879968332
94,102,3,891721462
103,50,5,880416864
144,19,4,888103929
75,290,4,884050451
71,276,4,877319375
43,95,4,875975687
12,381,4,879958902
18,64,5,880132501
84,222,4,883450020
171,302,4,891034606
99,12,5,885680458
18,99,5,880130829
16,51,4,877726390
121,294,4,891389522
7,393,4,891352058
13,270,4,881514876
23,209,5,874785843
17,125,1,885272538
151,87,4,879524420
5,79,3,875635895
109,294,4,880562908
145,3,3,875271562
11,395,2,891905349
130,363,3,876250781
147,345,4,885594040
115,89,5,881172049
117,56,5,881011807
125,1,4,879454699
37,195,5,880915874
187,196,4,879465507
192,302,5,881366489
171,344,3,891034889
85,94,3,882995966
38,252,5,892429567
174,276,5,886433862
94,88,3,891721942
130,33,5,876252087
48,172,5,879434791
23,71,3,874789299
1,250,4,874965706
148,163,4,877021402
20,95,3,879669181
81,124,3,876534594
85,157,3,879454400
95,161,3,879196298
188,392,5,875073408
100,333,3,891374528
46,327,4,883611456
40,333,4,889041402
65,48,5,879217689
56,201,4,892910604
139,246,4,879538218
174,197,5,886434547
192,257,4,881367592
23,191,3,877817113
83,1,4,880306903
1,85,3,875073180
130,286,5,874953239
90,17,4,891384721
64,215,5,889737914
59,140,1,888206445
145,38,3,888398747
87,183,4,879875734
92,173,3,875656535
58,61,5,884305271
43,175,2,875981304
13,196,4,882140552
165,332,4,879525672
56,216,4,892676885
87,73,3,879877083
164,333,5,889401383
194,198,3,879522021
152,151,4,880148735
188,216,5,875075300
102,164,3,888803002
91,326,3,891438245
109,318,4,880572680
57,264,2,883696672
163,286,3,891219977
1,91,5,876892636
198,197,4,884208200
22,118,4,878887983
49,111,2,888068686
72,96,5,880037203
92,53,3,875656392
148,7,5,877017054
49,95,2,888067031
16,318,5,877718107
81,282,5,876533619
177,270,1,880130452
70,197,4,884149469
160,24,5,876769689
58,228,5,884305271
95,3,1,879193881
83,117,5,880307000
199,285,4,883782879
56,294,4,892676056
18,19,3,880130582
118,218,5,875385386
97,79,5,884238817
49,123,1,888068195
119,182,4,874781303
5,385,4,875636185
91,174,5,891439090
158,82,5,880134398
181,103,1,878962586
60,197,4,883326620
86,327,4,879570218
16,161,5,877726390
70,139,3,884150656
130,176,5,881536127
15,7,1,879455506
130,28,4,875217172
92,135,4,875652981
189,268,4,893265071
92,67,3,875907436
194,281,2,879540567
175,215,5,877107500
200,183,5,884128554
200,8,4,884128904
85,160,3,879454075
178,363,3,882824467
82,220,2,878768840
38,79,3,892430309
130,174,5,875216249
65,211,4,879217852
115,310,3,881169559
7,396,4,891354288
194,289,1,879535548
37,11,4,880915838
87,33,3,879876488
185,86,5,883524428
13,271,1,881514876
40,345,4,889041670
6,59,5,883601713
130,226,5,876252420
7,205,5,891351585
35,259,4,875459017
84,291,3,883452363
27,370,4,891543245
112,312,5,884992872
90,149,3,891384754
197,190,3,891410082
183,159,4,892323452
99,255,3,888469419
102,101,4,883748488
11,300,3,891902092
16,300,5,877717078
2,315,1,888550774
173,292,5,877557369
184,286,4,889906905
130,393,5,876252472
7,79,4,891352261
83,181,4,880306786
130,99,5,875216786
117,195,5,881012255
95,265,3,879196513
178,273,3,882823858
119,83,4,886176922
28,145,3,881961904
10,275,4,877888677
192,276,2,881367505
99,3,3,885679237
106,88,3,881453097
178,181,5,882823832
16,76,5,877719863
10,371,4,877886912
57,100,5,883698581
19,382,3,885412840
1,10,3,875693118
67,122,3,875379566
178,55,4,882826394
151,121,5,879525054
185,285,5,883524507
121,57,5,891390014
141,295,5,884585039
139,286,4,879537844
72,357,4,880036550
1,254,1,878541392
174,124,5,886514168
56,202,4,892676933
198,95,3,884207612
5,372,3,875636230
184,64,4,889909045
6,124,5,883599228
7,131,5,891352383
62,227,1,879375843
85,70,4,879828328
80,199,2,887401353
95,48,4,879197500
94,246,4,891724064
44,118,3,878341197
1,129,5,887431908
158,273,3,880132356
113,286,4,875325377
18,275,5,880129421
10,234,4,877888877
18,131,4,880131004
181,225,3,878963038
16,182,5,877719863
14,242,4,876964570
146,300,3,891457943
200,215,4,884129346
130,356,4,880396792
44,91,2,878348573
115,12,5,881171982
26,255,3,891377609
7,121,5,891352904
135,79,3,879857843
200,112,3,884127370
101,50,4,877135944
196,286,5,881250949
121,192,4,891388250
75,291,1,884050502
152,313,4,890322242
71,289,2,877319117
178,96,4,882826782
184,116,4,889910481
66,21,1,883601939
49,343,2,888065786
151,227,5,879542670
194,232,2,879553731
194,226,3,879525761
152,286,5,875562268
137,15,4,881432965
92,184,3,877383934
82,276,4,876311344
22,386,3,878887347
90,328,3,891382490
180,204,3,877127159
153,56,5,881371140
10,168,4,877888812
70,189,4,884150202
116,65,2,876454052
136,100,5,882693338
38,226,1,892431513
5,144,3,875636141
16,31,5,877717956
194,188,4,879522158
4,288,4,892001445
44,191,4,878347234
198,176,4,884207136
183,265,2,891466350
49,172,1,888067691
94,76,4,891720827
95,371,2,888955909
178,216,4,882826868
189,381,3,893277551
22,226,4,878888145
83,110,4,880309185
6,56,4,883601277
5,243,1,878844164
167,381,5,892738212
99,288,4,885678247
27,246,4,891542897
23,98,5,874786016
77,357,3,884752970
126,288,4,887853469
193,29,3,889126055
125,174,5,879454309
158,137,5,880132443
1,241,4,878543133
145,230,5,885557660
137,51,1,881433605
95,101,1,879198800
56,70,4,892676996
188,202,2,875073712
13,294,2,881514683
57,281,4,883697404
1,130,3,875072002
34,245,4,888602923
53,258,4,879442654
152,80,5,882477572
19,201,3,885412839
128,210,4,879968125
144,393,4,888105743
7,260,1,892130982
41,153,4,890687087
92,291,4,886443277
184,237,4,889907945
179,346,3,892151489
177,334,3,880130467
12,200,1,879959610
29,270,4,882820803
160,228,2,876862243
130,128,4,876251728
49,11,3,888069458
76,121,2,882607017
130,184,4,875801695
5,185,3,875720692
43,191,5,875981247
99,107,3,885679138
74,301,3,888333372
56,392,4,892678893
166,323,5,886397722
200,148,4,876042340
58,381,4,890321652
62,125,4,879372347
144,105,2,888104767
158,373,2,880134781
63,328,2,875746985
7,273,3,891351547
194,203,3,879522158
82,140,3,878769668
195,213,4,883934680
194,222,1,879538960
16,156,4,877719863
73,288,3,888792294
5,393,2,875636265
72,161,5,880037703
94,70,4,891722511
137,250,5,881433015
92,148,2,877383934
197,289,4,891409422
7,212,1,891353051
125,98,5,879454345
130,195,5,875801470
