"Product_ID";"Start_Date";"End_Date";"Unit_Sales_Price";"Discount"
220100800054,00;1/6/2000 00:00:00;30/6/2000 00:00:00;38,99;0,70
220100800054,00;1/6/2001 00:00:00;30/6/2001 00:00:00;39,99;0,70
220100800054,00;1/6/2002 00:00:00;30/6/2002 00:00:00;41,99;0,70
220100800063,00;1/6/1999 00:00:00;30/6/1999 00:00:00;22,99;0,70
220100800063,00;1/6/2000 00:00:00;30/6/2000 00:00:00;23,99;0,70
220100800063,00;1/6/2001 00:00:00;30/6/2001 00:00:00;24,99;0,70
220100800063,00;1/6/2002 00:00:00;30/6/2002 00:00:00;26,99;0,70
220100800067,00;1/7/1999 00:00:00;31/7/1999 00:00:00;17,99;0,60
220100800067,00;1/7/2000 00:00:00;31/7/2000 00:00:00;18,99;0,60
220100800067,00;1/7/2001 00:00:00;31/7/2001 00:00:00;18,99;0,60
220100800067,00;1/7/2002 00:00:00;31/7/2002 00:00:00;19,99;0,60
220100800069,00;1/7/1999 00:00:00;31/7/1999 00:00:00;19,99;0,60
220100800069,00;1/7/2000 00:00:00;31/7/2000 00:00:00;20,99;0,60
220100800069,00;1/7/2001 00:00:00;31/7/2001 00:00:00;21,99;0,60
220100800069,00;1/7/2002 00:00:00;31/7/2002 00:00:00;22,99;0,60
220100800073,00;1/8/1999 00:00:00;31/8/1999 00:00:00;19,99;0,70
220100800073,00;1/8/2000 00:00:00;31/8/2000 00:00:00;20,99;0,70
220100800073,00;1/8/2001 00:00:00;31/8/2001 00:00:00;20,99;0,70
220100800073,00;1/8/2002 00:00:00;31/8/2002 00:00:00;20,99;0,70
220100800075,00;1/7/1999 00:00:00;31/7/1999 00:00:00;25,99;0,60
220100800075,00;1/12/1999 00:00:00;31/12/1999 00:00:00;23,99;0,50
220100800075,00;1/7/2000 00:00:00;31/7/2000 00:00:00;27,99;0,60
220100800075,00;1/12/2000 00:00:00;31/12/2000 00:00:00;23,99;0,50
220100800075,00;1/7/2001 00:00:00;31/7/2001 00:00:00;28,99;0,60
220100800075,00;1/12/2001 00:00:00;31/12/2001 00:00:00;23,99;0,50
220100800075,00;1/7/2002 00:00:00;31/7/2002 00:00:00;29,99;0,60
220100800075,00;1/12/2002 00:00:00;31/12/2002 00:00:00;24,99;0,50
220100800080,00;1/12/1999 00:00:00;31/12/1999 00:00:00;16,99;0,50
220100800080,00;1/12/2000 00:00:00;31/12/2000 00:00:00;16,99;0,50
220100800080,00;1/12/2001 00:00:00;31/12/2001 00:00:00;16,99;0,50
220100800080,00;1/12/2002 00:00:00;31/12/2002 00:00:00;17,99;0,50
220100800086,00;1/8/1999 00:00:00;31/8/1999 00:00:00;42,99;0,70
220100800086,00;1/8/2000 00:00:00;31/8/2000 00:00:00;44,99;0,70
220100800086,00;1/8/2001 00:00:00;31/8/2001 00:00:00;46,99;0,70
220100800086,00;1/8/2002 00:00:00;31/8/2002 00:00:00;48,99;0,70
220100800089,00;1/6/1999 00:00:00;30/6/1999 00:00:00;31,99;0,70
220100800089,00;1/6/2000 00:00:00;30/6/2000 00:00:00;33,99;0,70
220100800089,00;1/6/2001 00:00:00;30/6/2001 00:00:00;34,99;0,70
220100800089,00;1/6/2002 00:00:00;30/6/2002 00:00:00;36,99;0,70
220100800094,00;1/8/1999 00:00:00;31/8/1999 00:00:00;57,99;0,70
220100800094,00;1/8/2000 00:00:00;31/8/2000 00:00:00;60,99;0,70
220100800094,00;1/8/2001 00:00:00;31/8/2001 00:00:00;63,99;0,70
220100800094,00;1/8/2002 00:00:00;31/8/2002 00:00:00;66,99;0,70
220100800098,00;1/12/1999 00:00:00;31/12/1999 00:00:00;26,99;0,50
220100800098,00;1/12/2000 00:00:00;31/12/2000 00:00:00;26,99;0,50
220100800098,00;1/12/2001 00:00:00;31/12/2001 00:00:00;26,99;0,50
220100800098,00;1/12/2002 00:00:00;31/12/2002 00:00:00;27,99;0,50
220100900008,00;1/12/1999 00:00:00;31/12/1999 00:00:00;10,99;0,50
220100900008,00;1/12/2000 00:00:00;31/12/2000 00:00:00;10,99;0,50
220100900008,00;1/12/2001 00:00:00;31/12/2001 00:00:00;11,99;0,50
220100900008,00;1/12/2002 00:00:00;31/12/2002 00:00:00;11,99;0,50
220100900016,00;1/8/1999 00:00:00;31/8/1999 00:00:00;55,99;0,70
220100900016,00;1/8/2000 00:00:00;31/8/2000 00:00:00;56,99;0,70
220100900016,00;1/8/2001 00:00:00;31/8/2001 00:00:00;57,99;0,70
220100900016,00;1/8/2002 00:00:00;31/8/2002 00:00:00;58,99;0,70
220100900028,00;1/7/1999 00:00:00;31/7/1999 00:00:00;16,99;0,60
220100900028,00;1/7/2000 00:00:00;31/7/2000 00:00:00;17,99;0,60
220100900028,00;1/7/2001 00:00:00;31/7/2001 00:00:00;17,99;0,60
220100900028,00;1/7/2002 00:00:00;31/7/2002 00:00:00;18,99;0,60
220100900032,00;1/8/1999 00:00:00;31/8/1999 00:00:00;89,99;0,70
220100900032,00;1/8/2000 00:00:00;31/8/2000 00:00:00;91,99;0,70
220100900032,00;1/8/2001 00:00:00;31/8/2001 00:00:00;94,99;0,70
220100900032,00;1/8/2002 00:00:00;31/8/2002 00:00:00;97,99;0,70
220101000001,00;1/8/1999 00:00:00;31/8/1999 00:00:00;12,99;0,70
220101000001,00;1/8/2000 00:00:00;31/8/2000 00:00:00;13,99;0,70
220101000001,00;1/8/2001 00:00:00;31/8/2001 00:00:00;13,99;0,70
220101000001,00;1/8/2002 00:00:00;31/8/2002 00:00:00;13,99;0,70
220101000004,00;1/8/1999 00:00:00;31/8/1999 00:00:00;34,99;0,70
220101000004,00;1/8/2000 00:00:00;31/8/2000 00:00:00;35,99;0,70
220101000004,00;1/8/2001 00:00:00;31/8/2001 00:00:00;36,99;0,70
220101000004,00;1/8/2002 00:00:00;31/8/2002 00:00:00;36,99;0,70
220101100003,00;1/7/1999 00:00:00;31/7/1999 00:00:00;9,99;0,60
220101100003,00;1/7/2000 00:00:00;31/7/2000 00:00:00;9,99;0,60
220101100003,00;1/7/2001 00:00:00;31/7/2001 00:00:00;9,99;0,60
220101100003,00;1/7/2002 00:00:00;31/7/2002 00:00:00;9,99;0,60
220101100035,00;1/8/1999 00:00:00;31/8/1999 00:00:00;7,99;0,70
220101100035,00;1/8/2000 00:00:00;31/8/2000 00:00:00;8,99;0,70
220101100035,00;1/8/2001 00:00:00;31/8/2001 00:00:00;8,99;0,70
220101100035,00;1/8/2002 00:00:00;31/8/2002 00:00:00;8,99;0,70
220101100039,00;1/8/1999 00:00:00;31/8/1999 00:00:00;4,99;0,70
220101100039,00;1/8/2000 00:00:00;31/8/2000 00:00:00;4,99;0,70
220101100039,00;1/8/2001 00:00:00;31/8/2001 00:00:00;4,99;0,70
220101100039,00;1/8/2002 00:00:00;31/8/2002 00:00:00;4,99;0,70
220101200001,00;1/12/1999 00:00:00;31/12/1999 00:00:00;27,99;0,50
220101200001,00;1/12/2000 00:00:00;31/12/2000 00:00:00;28,99;0,50
220101200001,00;1/12/2001 00:00:00;31/12/2001 00:00:00;28,99;0,50
220101200001,00;1/12/2002 00:00:00;31/12/2002 00:00:00;29,99;0,50
220101200031,00;1/6/1999 00:00:00;30/6/1999 00:00:00;134,99;0,70
220101200031,00;1/6/2000 00:00:00;30/6/2000 00:00:00;140,99;0,70
220101200031,00;1/6/2001 00:00:00;30/6/2001 00:00:00;147,99;0,70
220101200031,00;1/6/2002 00:00:00;30/6/2002 00:00:00;155,99;0,70
220101200035,00;1/6/1999 00:00:00;30/6/1999 00:00:00;58,99;0,70
220101200035,00;1/6/2000 00:00:00;30/6/2000 00:00:00;60,99;0,70
220101200035,00;1/6/2001 00:00:00;30/6/2001 00:00:00;62,99;0,70
220101200035,00;1/6/2002 00:00:00;30/6/2002 00:00:00;63,99;0,70
220101200036,00;1/8/1999 00:00:00;31/8/1999 00:00:00;29,99;0,70
220101200036,00;1/8/2000 00:00:00;31/8/2000 00:00:00;29,99;0,70
220101200036,00;1/8/2001 00:00:00;31/8/2001 00:00:00;29,99;0,70
220101200036,00;1/8/2002 00:00:00;31/8/2002 00:00:00;29,99;0,70
220101300001,00;1/6/1999 00:00:00;30/6/1999 00:00:00;20,99;0,60
220101300001,00;1/6/2000 00:00:00;30/6/2000 00:00:00;21,99;0,60
220101300001,00;1/6/2001 00:00:00;30/6/2001 00:00:00;21,99;0,60
220101300001,00;1/6/2002 00:00:00;30/6/2002 00:00:00;22,99;0,60
220101300019,00;1/6/1999 00:00:00;30/6/1999 00:00:00;33,99;0,60
220101300019,00;1/6/2000 00:00:00;30/6/2000 00:00:00;35,99;0,60
220101300019,00;1/6/2001 00:00:00;30/6/2001 00:00:00;36,99;0,60
220101300019,00;1/6/2002 00:00:00;30/6/2002 00:00:00;38,99;0,60
220101400019,00;1/7/1999 00:00:00;31/7/1999 00:00:00;59,99;0,60
220101400019,00;1/7/2000 00:00:00;31/7/2000 00:00:00;59,99;0,60
220101400019,00;1/7/2001 00:00:00;31/7/2001 00:00:00;60,99;0,60
220101400019,00;1/7/2002 00:00:00;31/7/2002 00:00:00;61,99;0,60
220101400026,00;1/8/1999 00:00:00;31/8/1999 00:00:00;19,99;0,70
220101400026,00;1/8/2000 00:00:00;31/8/2000 00:00:00;19,99;0,70
220101400026,00;1/8/2001 00:00:00;31/8/2001 00:00:00;20,99;0,70
220101400026,00;1/8/2002 00:00:00;31/8/2002 00:00:00;20,99;0,70
220101400029,00;1/12/1999 00:00:00;31/12/1999 00:00:00;2,99;0,50
220101400029,00;1/12/2000 00:00:00;31/12/2000 00:00:00;2,99;0,50
220101400029,00;1/12/2001 00:00:00;31/12/2001 00:00:00;2,99;0,50
220101400029,00;1/12/2002 00:00:00;31/12/2002 00:00:00;2,99;0,50
220101400044,00;1/7/1999 00:00:00;31/7/1999 00:00:00;24,99;0,60
220101400044,00;1/7/2000 00:00:00;31/7/2000 00:00:00;25,99;0,60
220101400044,00;1/7/2001 00:00:00;31/7/2001 00:00:00;26,99;0,60
220101400044,00;1/7/2002 00:00:00;31/7/2002 00:00:00;26,99;0,60
220101400045,00;1/7/1999 00:00:00;31/7/1999 00:00:00;19,99;0,60
220101400045,00;1/7/2000 00:00:00;31/7/2000 00:00:00;19,99;0,60
220101400045,00;1/7/2001 00:00:00;31/7/2001 00:00:00;19,99;0,60
220101400045,00;1/7/2002 00:00:00;31/7/2002 00:00:00;20,99;0,60
220101400052,00;1/7/1999 00:00:00;31/7/1999 00:00:00;115,99;0,60
220101400052,00;1/7/2000 00:00:00;31/7/2000 00:00:00;116,99;0,60
220101400052,00;1/7/2001 00:00:00;31/7/2001 00:00:00;117,99;0,60
220101400052,00;1/7/2002 00:00:00;31/7/2002 00:00:00;118,99;0,60
220101400071,00;1/12/1999 00:00:00;31/12/1999 00:00:00;12,99;0,50
220101400071,00;1/12/2000 00:00:00;31/12/2000 00:00:00;12,99;0,50
220101400071,00;1/12/2001 00:00:00;31/12/2001 00:00:00;12,99;0,50
220101400071,00;1/12/2002 00:00:00;31/12/2002 00:00:00;12,99;0,50
220101400074,00;1/6/1999 00:00:00;31/8/1999 00:00:00;6,99;0,70
220101400074,00;1/6/2000 00:00:00;31/8/2000 00:00:00;6,99;0,70
220101400074,00;1/6/2001 00:00:00;31/8/2001 00:00:00;6,99;0,70
220101400074,00;1/6/2002 00:00:00;31/8/2002 00:00:00;6,99;0,70
220101400082,00;1/12/1999 00:00:00;31/12/1999 00:00:00;19,99;0,50
220101400082,00;1/12/2000 00:00:00;31/12/2000 00:00:00;19,99;0,50
220101400082,00;1/12/2001 00:00:00;31/12/2001 00:00:00;19,99;0,50
220101400082,00;1/12/2002 00:00:00;31/12/2002 00:00:00;19,99;0,50
220101400092,00;1/7/1999 00:00:00;31/7/1999 00:00:00;34,99;0,60
220101400092,00;1/7/2000 00:00:00;31/7/2000 00:00:00;35,99;0,60
220101400092,00;1/7/2001 00:00:00;31/7/2001 00:00:00;35,99;0,60
220101400092,00;1/7/2002 00:00:00;31/7/2002 00:00:00;35,99;0,60
220101400101,00;1/12/1999 00:00:00;31/12/1999 00:00:00;13,99;0,50
220101400101,00;1/12/2000 00:00:00;31/12/2000 00:00:00;13,99;0,50
220101400101,00;1/12/2001 00:00:00;31/12/2001 00:00:00;13,99;0,50
220101400101,00;1/12/2002 00:00:00;31/12/2002 00:00:00;13,99;0,50
220101400111,00;1/8/1999 00:00:00;31/8/1999 00:00:00;17,99;0,70
220101400111,00;1/8/2000 00:00:00;31/8/2000 00:00:00;17,99;0,70
220101400111,00;1/8/2001 00:00:00;31/8/2001 00:00:00;17,99;0,70
220101400111,00;1/8/2002 00:00:00;31/8/2002 00:00:00;17,99;0,70
220101400137,00;1/12/1999 00:00:00;31/12/1999 00:00:00;31,99;0,50
220101400137,00;1/12/2000 00:00:00;31/12/2000 00:00:00;31,99;0,50
220101400137,00;1/12/2001 00:00:00;31/12/2001 00:00:00;31,99;0,50
220101400137,00;1/12/2002 00:00:00;31/12/2002 00:00:00;32,99;0,50
220101400150,00;1/7/1999 00:00:00;31/7/1999 00:00:00;17,99;0,60
220101400150,00;1/7/2000 00:00:00;31/7/2000 00:00:00;17,99;0,60
220101400150,00;1/7/2001 00:00:00;31/7/2001 00:00:00;17,99;0,60
220101400150,00;1/7/2002 00:00:00;31/7/2002 00:00:00;18,99;0,60
220101400173,00;1/6/1999 00:00:00;30/6/1999 00:00:00;11,99;0,70
220101400173,00;1/12/1999 00:00:00;31/12/1999 00:00:00;8,99;0,50
220101400173,00;1/6/2000 00:00:00;30/6/2000 00:00:00;11,99;0,70
220101400173,00;1/12/2000 00:00:00;31/12/2000 00:00:00;8,99;0,50
220101400173,00;1/6/2001 00:00:00;30/6/2001 00:00:00;11,99;0,70
220101400173,00;1/12/2001 00:00:00;31/12/2001 00:00:00;8,99;0,50
220101400173,00;1/6/2002 00:00:00;30/6/2002 00:00:00;12,99;0,70
220101400173,00;1/12/2002 00:00:00;31/12/2002 00:00:00;8,99;0,50
220101400183,00;1/12/1999 00:00:00;31/12/1999 00:00:00;44,99;0,50
220101400183,00;1/12/2000 00:00:00;31/12/2000 00:00:00;44,99;0,50
220101400183,00;1/12/2001 00:00:00;31/12/2001 00:00:00;44,99;0,50
220101400183,00;1/12/2002 00:00:00;31/12/2002 00:00:00;45,99;0,50
220101400184,00;1/12/1999 00:00:00;31/12/1999 00:00:00;28,99;0,50
220101400184,00;1/12/2000 00:00:00;31/12/2000 00:00:00;28,99;0,50
220101400184,00;1/12/2001 00:00:00;31/12/2001 00:00:00;28,99;0,50
220101400184,00;1/12/2002 00:00:00;31/12/2002 00:00:00;28,99;0,50
220101400187,00;1/7/1999 00:00:00;31/7/1999 00:00:00;31,99;0,60
220101400187,00;1/7/2000 00:00:00;31/7/2000 00:00:00;32,99;0,60
220101400187,00;1/7/2001 00:00:00;31/7/2001 00:00:00;32,99;0,60
220101400187,00;1/7/2002 00:00:00;31/7/2002 00:00:00;33,99;0,60
220101400192,00;1/8/1999 00:00:00;31/8/1999 00:00:00;19,99;0,70
220101400192,00;1/8/2000 00:00:00;31/8/2000 00:00:00;20,99;0,70
220101400192,00;1/8/2001 00:00:00;31/8/2001 00:00:00;20,99;0,70
220101400192,00;1/8/2002 00:00:00;31/8/2002 00:00:00;20,99;0,70
220101400200,00;1/8/1999 00:00:00;31/8/1999 00:00:00;19,99;0,70
220101400200,00;1/8/2000 00:00:00;31/8/2000 00:00:00;19,99;0,70
220101400200,00;1/8/2001 00:00:00;31/8/2001 00:00:00;20,99;0,70
220101400200,00;1/8/2002 00:00:00;31/8/2002 00:00:00;20,99;0,70
220101400201,00;1/8/1999 00:00:00;31/8/1999 00:00:00;28,99;0,70
220101400201,00;1/8/2000 00:00:00;31/8/2000 00:00:00;28,99;0,70
220101400201,00;1/8/2001 00:00:00;31/8/2001 00:00:00;29,99;0,70
220101400201,00;1/8/2002 00:00:00;31/8/2002 00:00:00;30,99;0,70
220101400203,00;1/12/1999 00:00:00;31/12/1999 00:00:00;20,99;0,50
220101400203,00;1/12/2000 00:00:00;31/12/2000 00:00:00;20,99;0,50
220101400203,00;1/12/2001 00:00:00;31/12/2001 00:00:00;20,99;0,50
220101400203,00;1/12/2002 00:00:00;31/12/2002 00:00:00;20,99;0,50
220101400212,00;1/8/1999 00:00:00;31/8/1999 00:00:00;40,99;0,70
220101400212,00;1/8/2000 00:00:00;31/8/2000 00:00:00;41,99;0,70
220101400212,00;1/8/2001 00:00:00;31/8/2001 00:00:00;41,99;0,70
220101400212,00;1/8/2002 00:00:00;31/8/2002 00:00:00;41,99;0,70
220101400213,00;1/6/1999 00:00:00;30/6/1999 00:00:00;48,99;0,70
220101400213,00;1/6/2000 00:00:00;30/6/2000 00:00:00;48,99;0,70
220101400213,00;1/6/2001 00:00:00;30/6/2001 00:00:00;49,99;0,70
220101400213,00;1/6/2002 00:00:00;30/6/2002 00:00:00;50,99;0,70
220101400223,00;1/12/1999 00:00:00;31/12/1999 00:00:00;19,99;0,50
220101400223,00;1/12/2000 00:00:00;31/12/2000 00:00:00;19,99;0,50
220101400223,00;1/12/2001 00:00:00;31/12/2001 00:00:00;19,99;0,50
220101400223,00;1/12/2002 00:00:00;31/12/2002 00:00:00;19,99;0,50
220101400232,00;1/7/1999 00:00:00;31/7/1999 00:00:00;21,99;0,60
220101400232,00;1/7/2000 00:00:00;31/7/2000 00:00:00;21,99;0,60
220101400232,00;1/7/2001 00:00:00;31/7/2001 00:00:00;21,99;0,60
220101400232,00;1/7/2002 00:00:00;31/7/2002 00:00:00;21,99;0,60
220101400234,00;1/6/1999 00:00:00;30/6/1999 00:00:00;38,99;0,70
220101400234,00;1/12/1999 00:00:00;31/12/1999 00:00:00;29,99;0,50
220101400234,00;1/6/2000 00:00:00;30/6/2000 00:00:00;39,99;0,70
220101400234,00;1/12/2000 00:00:00;31/12/2000 00:00:00;29,99;0,50
220101400234,00;1/6/2001 00:00:00;30/6/2001 00:00:00;39,99;0,70
220101400234,00;1/12/2001 00:00:00;31/12/2001 00:00:00;29,99;0,50
220101400234,00;1/6/2002 00:00:00;30/6/2002 00:00:00;40,99;0,70
220101400234,00;1/12/2002 00:00:00;31/12/2002 00:00:00;29,99;0,50
220101400235,00;1/12/1999 00:00:00;31/12/1999 00:00:00;28,99;0,50
220101400235,00;1/12/2000 00:00:00;31/12/2000 00:00:00;28,99;0,50
220101400235,00;1/12/2001 00:00:00;31/12/2001 00:00:00;28,99;0,50
220101400235,00;1/12/2002 00:00:00;31/12/2002 00:00:00;28,99;0,50
220101400249,00;1/6/1999 00:00:00;30/6/1999 00:00:00;57,99;0,70
220101400249,00;1/6/2000 00:00:00;30/6/2000 00:00:00;58,99;0,70
220101400249,00;1/6/2001 00:00:00;30/6/2001 00:00:00;59,99;0,70
220101400249,00;1/6/2002 00:00:00;30/6/2002 00:00:00;60,99;0,70
220101400254,00;1/12/1999 00:00:00;31/12/1999 00:00:00;29,99;0,50
220101400254,00;1/12/2000 00:00:00;31/12/2000 00:00:00;29,99;0,50
220101400254,00;1/12/2001 00:00:00;31/12/2001 00:00:00;29,99;0,50
220101400254,00;1/12/2002 00:00:00;31/12/2002 00:00:00;29,99;0,50
220101400262,00;1/8/1999 00:00:00;31/8/1999 00:00:00;67,99;0,70
220101400262,00;1/8/2000 00:00:00;31/8/2000 00:00:00;67,99;0,70
220101400262,00;1/8/2001 00:00:00;31/8/2001 00:00:00;68,99;0,70
220101400262,00;1/8/2002 00:00:00;31/8/2002 00:00:00;68,99;0,70
220101400266,00;1/12/1999 00:00:00;31/12/1999 00:00:00;20,99;0,50
220101400266,00;1/12/2000 00:00:00;31/12/2000 00:00:00;20,99;0,50
220101400266,00;1/12/2001 00:00:00;31/12/2001 00:00:00;20,99;0,50
220101400266,00;1/12/2002 00:00:00;31/12/2002 00:00:00;20,99;0,50
220101400272,00;1/7/1999 00:00:00;31/8/1999 00:00:00;29,99;0,70
220101400272,00;1/7/2000 00:00:00;31/8/2000 00:00:00;30,99;0,70
220101400272,00;1/7/2001 00:00:00;31/8/2001 00:00:00;30,99;0,70
220101400272,00;1/7/2002 00:00:00;31/8/2002 00:00:00;30,99;0,70
220101400282,00;1/7/1999 00:00:00;31/7/1999 00:00:00;23,99;0,60
220101400282,00;1/7/2000 00:00:00;31/7/2000 00:00:00;24,99;0,60
220101400282,00;1/7/2001 00:00:00;31/7/2001 00:00:00;24,99;0,60
220101400282,00;1/7/2002 00:00:00;31/7/2002 00:00:00;25,99;0,60
220101400284,00;1/6/1999 00:00:00;30/6/1999 00:00:00;35,99;0,70
220101400284,00;1/6/2000 00:00:00;30/6/2000 00:00:00;35,99;0,70
220101400284,00;1/6/2001 00:00:00;30/6/2001 00:00:00;35,99;0,70
220101400284,00;1/6/2002 00:00:00;30/6/2002 00:00:00;36,99;0,70
220101400289,00;1/12/1999 00:00:00;31/12/1999 00:00:00;32,99;0,50
220101400289,00;1/12/2000 00:00:00;31/12/2000 00:00:00;32,99;0,50
220101400289,00;1/12/2001 00:00:00;31/12/2001 00:00:00;32,99;0,50
220101400289,00;1/12/2002 00:00:00;31/12/2002 00:00:00;32,99;0,50
220101400304,00;1/12/1999 00:00:00;31/12/1999 00:00:00;9,99;0,50
220101400304,00;1/12/2000 00:00:00;31/12/2000 00:00:00;9,99;0,50
220101400304,00;1/12/2001 00:00:00;31/12/2001 00:00:00;9,99;0,50
220101400304,00;1/12/2002 00:00:00;31/12/2002 00:00:00;9,99;0,50
220101400313,00;1/7/1999 00:00:00;31/7/1999 00:00:00;58,99;0,60
220101400313,00;1/7/2000 00:00:00;31/7/2000 00:00:00;58,99;0,60
220101400313,00;1/7/2001 00:00:00;31/7/2001 00:00:00;59,99;0,60
220101400313,00;1/7/2002 00:00:00;31/7/2002 00:00:00;59,99;0,60
220101400316,00;1/6/1999 00:00:00;30/6/1999 00:00:00;20,99;0,70
220101400316,00;1/6/2000 00:00:00;30/6/2000 00:00:00;20,99;0,70
220101400316,00;1/6/2001 00:00:00;30/6/2001 00:00:00;21,99;0,70
220101400316,00;1/6/2002 00:00:00;30/6/2002 00:00:00;21,99;0,70
220101400325,00;1/12/1999 00:00:00;31/12/1999 00:00:00;6,99;0,50
220101400325,00;1/12/2000 00:00:00;31/12/2000 00:00:00;6,99;0,50
220101400325,00;1/12/2001 00:00:00;31/12/2001 00:00:00;6,99;0,50
220101400325,00;1/12/2002 00:00:00;31/12/2002 00:00:00;6,99;0,50
220101400331,00;1/8/1999 00:00:00;31/8/1999 00:00:00;32,99;0,70
220101400331,00;1/8/2000 00:00:00;31/8/2000 00:00:00;33,99;0,70
220101400331,00;1/8/2001 00:00:00;31/8/2001 00:00:00;33,99;0,70
220101400331,00;1/8/2002 00:00:00;31/8/2002 00:00:00;34,99;0,70
220101400332,00;1/6/1999 00:00:00;30/6/1999 00:00:00;40,99;0,70
220101400332,00;1/6/2000 00:00:00;30/6/2000 00:00:00;41,99;0,70
220101400332,00;1/6/2001 00:00:00;30/6/2001 00:00:00;42,99;0,70
220101400332,00;1/6/2002 00:00:00;30/6/2002 00:00:00;42,99;0,70
220101400338,00;1/8/1999 00:00:00;31/8/1999 00:00:00;25,99;0,70
220101400338,00;1/8/2000 00:00:00;31/8/2000 00:00:00;26,99;0,70
220101400338,00;1/8/2001 00:00:00;31/8/2001 00:00:00;26,99;0,70
220101400338,00;1/8/2002 00:00:00;31/8/2002 00:00:00;26,99;0,70
220101400341,00;1/12/1999 00:00:00;31/12/1999 00:00:00;17,99;0,50
220101400341,00;1/12/2000 00:00:00;31/12/2000 00:00:00;17,99;0,50
220101400341,00;1/12/2001 00:00:00;31/12/2001 00:00:00;17,99;0,50
220101400341,00;1/12/2002 00:00:00;31/12/2002 00:00:00;17,99;0,50
220101400366,00;1/12/1999 00:00:00;31/12/1999 00:00:00;41,99;0,50
220101400366,00;1/12/2000 00:00:00;31/12/2000 00:00:00;41,99;0,50
220101400366,00;1/12/2001 00:00:00;31/12/2001 00:00:00;41,99;0,50
220101400366,00;1/12/2002 00:00:00;31/12/2002 00:00:00;42,99;0,50
220101400367,00;1/12/1999 00:00:00;31/12/1999 00:00:00;32,99;0,50
220101400367,00;1/12/2000 00:00:00;31/12/2000 00:00:00;32,99;0,50
220101400367,00;1/12/2001 00:00:00;31/12/2001 00:00:00;34,99;0,50
220101400367,00;1/12/2002 00:00:00;31/12/2002 00:00:00;35,99;0,50
220101400373,00;1/6/1999 00:00:00;30/6/1999 00:00:00;34,99;0,70
220101400373,00;1/6/2000 00:00:00;30/6/2000 00:00:00;35,99;0,70
220101400373,00;1/6/2001 00:00:00;30/6/2001 00:00:00;37,99;0,70
220101400373,00;1/6/2002 00:00:00;30/6/2002 00:00:00;39,99;0,70
220101400375,00;1/7/1999 00:00:00;31/7/1999 00:00:00;49,99;0,60
220101400375,00;1/7/2000 00:00:00;31/7/2000 00:00:00;52,99;0,60
220101400375,00;1/7/2001 00:00:00;31/7/2001 00:00:00;54,99;0,60
220101400375,00;1/7/2002 00:00:00;31/7/2002 00:00:00;57,99;0,60
220101400379,00;1/7/1999 00:00:00;31/7/1999 00:00:00;21,99;0,60
220101400379,00;1/7/2000 00:00:00;31/7/2000 00:00:00;22,99;0,60
220101400379,00;1/7/2001 00:00:00;31/7/2001 00:00:00;24,99;0,60
220101400379,00;1/7/2002 00:00:00;31/7/2002 00:00:00;25,99;0,60
220101400390,00;1/7/1999 00:00:00;31/7/1999 00:00:00;23,99;0,60
220101400390,00;1/7/2000 00:00:00;31/7/2000 00:00:00;24,99;0,60
220101400390,00;1/7/2001 00:00:00;31/7/2001 00:00:00;25,99;0,60
220101400390,00;1/7/2002 00:00:00;31/7/2002 00:00:00;26,99;0,60
220101400399,00;1/8/1999 00:00:00;31/8/1999 00:00:00;40,99;0,70
220101400399,00;1/8/2000 00:00:00;31/8/2000 00:00:00;42,99;0,70
220101400399,00;1/8/2001 00:00:00;31/8/2001 00:00:00;44,99;0,70
220101400399,00;1/8/2002 00:00:00;31/8/2002 00:00:00;47,99;0,70
220101400411,00;1/8/1999 00:00:00;31/8/1999 00:00:00;27,99;0,70
220101400411,00;1/8/2000 00:00:00;31/8/2000 00:00:00;29,99;0,70
220101400411,00;1/8/2001 00:00:00;31/8/2001 00:00:00;30,99;0,70
220101400411,00;1/8/2002 00:00:00;31/8/2002 00:00:00;32,99;0,70
220101400426,00;1/12/1999 00:00:00;31/12/1999 00:00:00;60,99;0,50
220101400426,00;1/12/2000 00:00:00;31/12/2000 00:00:00;61,99;0,50
220101400426,00;1/12/2001 00:00:00;31/12/2001 00:00:00;64,99;0,50
220101400426,00;1/12/2002 00:00:00;31/12/2002 00:00:00;67,99;0,50
220101400432,00;1/12/1999 00:00:00;31/12/1999 00:00:00;19,99;0,50
220101400432,00;1/12/2000 00:00:00;31/12/2000 00:00:00;19,99;0,50
220101400432,00;1/12/2001 00:00:00;31/12/2001 00:00:00;20,99;0,50
220101400432,00;1/12/2002 00:00:00;31/12/2002 00:00:00;21,99;0,50
220101400434,00;1/6/1999 00:00:00;30/6/1999 00:00:00;33,99;0,70
220101400434,00;1/6/2000 00:00:00;30/6/2000 00:00:00;33,99;0,70
220101400434,00;1/6/2001 00:00:00;30/6/2001 00:00:00;33,99;0,70
220101400434,00;1/6/2002 00:00:00;30/6/2002 00:00:00;34,99;0,70
220101500013,00;1/8/1999 00:00:00;31/8/1999 00:00:00;84,99;0,70
220101500013,00;1/8/2000 00:00:00;31/8/2000 00:00:00;84,99;0,70
220101500013,00;1/8/2001 00:00:00;31/8/2001 00:00:00;84,99;0,70
220101500013,00;1/8/2002 00:00:00;31/8/2002 00:00:00;84,99;0,70
220200100003,00;1/7/1999 00:00:00;31/7/1999 00:00:00;20,99;0,60
