"County_ID";"County_Type";"County_Name";"Province_Type";"Province_Name";"Region_Name";"Region_Type";"State_ID";"Country"
926000153,00;926001,00;"Perry";;;;;;"US"
926000154,00;926001,00;"Phillips";;;;;;"US"
926000155,00;926001,00;"Pike";;;;;;"US"
926000156,00;926001,00;"Poinsett";;;;;;"US"
926000157,00;926001,00;"Polk";;;;;;"US"
926000158,00;926001,00;"Pope";;;;;;"US"
926000159,00;926001,00;"Prairie";;;;;;"US"
926000160,00;926001,00;"Pulaski";;;;;;"US"
926000161,00;926001,00;"Randolph";;;;;;"US"
926000162,00;926001,00;"Ripley";;;;;;"US"
926000163,00;926001,00;"Saline";;;;;;"US"
926000164,00;926001,00;"Scott";;;;;;"US"
926000165,00;926001,00;"Searcy";;;;;;"US"
926000166,00;926001,00;"Sebastian";;;;;;"US"
926000167,00;926001,00;"Sequoyah";;;;;;"US"
926000168,00;926001,00;"Sevier";;;;;;"US"
926000169,00;926001,00;"Sharp";;;;;;"US"
926000170,00;926001,00;"St. Francis";;;;;;"US"
926000171,00;926001,00;"Stone";;;;;;"US"
926000172,00;926001,00;"Tipton";;;;;;"US"
926000173,00;926001,00;"Union";;;;;;"US"
926000174,00;926001,00;"Van Buren";;;;;;"US"
926000175,00;926001,00;"Washington";;;;;;"US"
926000176,00;926001,00;"White";;;;;;"US"
926000177,00;926001,00;"Woodruff";;;;;;"US"
926000178,00;926001,00;"Yell";;;;;;"US"
926000179,00;926001,00;"Apache";;;;;;"US"
926000180,00;926001,00;"Cochise";;;;;;"US"
926000181,00;926001,00;"Coconino";;;;;;"US"
926000182,00;926001,00;"Gila";;;;;;"US"
926000183,00;926001,00;"Graham";;;;;;"US"
926000184,00;926001,00;"Greenlee";;;;;;"US"
926000185,00;926001,00;"Hidalgo";;;;;;"US"
926000186,00;926001,00;"La Paz";;;;;;"US"
926000187,00;926001,00;"Maricopa";;;;;;"US"
926000188,00;926001,00;"McKinley";;;;;;"US"
926000189,00;926001,00;"Mohave";;;;;;"US"
926000190,00;926001,00;"Navajo";;;;;;"US"
926000191,00;926001,00;"Pima";;;;;;"US"
926000192,00;926001,00;"Pinal";;;;;;"US"
926000193,00;926001,00;"San Juan";;;;;;"US"
926000194,00;926001,00;"Santa Cruz";;;;;;"US"
926000195,00;926001,00;"Yavapai";;;;;;"US"
926000196,00;926001,00;"Yuma";;;;;;"US"
926000197,00;926001,00;"Alameda";;;;;;"US"
926000198,00;926001,00;"Alpine";;;;;;"US"
926000199,00;926001,00;"Amador";;;;;;"US"
926000200,00;926001,00;"Butte";;;;;;"US"
926000201,00;926001,00;"Calaveras";;;;;;"US"
926000202,00;926001,00;"Clark";;;;;;"US"
926000203,00;926001,00;"Colusa";;;;;;"US"
926000204,00;926001,00;"Contra Costa";;;;;;"US"
926000205,00;926001,00;"Del Norte";;;;;;"US"
926000206,00;926001,00;"El Dorado";;;;;;"US"
926000207,00;926001,00;"Fresno";;;;;;"US"
926000208,00;926001,00;"Glenn";;;;;;"US"
926000209,00;926001,00;"Humboldt";;;;;;"US"
926000210,00;926001,00;"Imperial";;;;;;"US"
926000211,00;926001,00;"Inyo";;;;;;"US"
926000212,00;926001,00;"Kern";;;;;;"US"
926000213,00;926001,00;"Kings";;;;;;"US"
926000214,00;926001,00;"Lake";;;;;;"US"
926000215,00;926001,00;"Lassen";;;;;;"US"
926000216,00;926001,00;"Los Angeles";;;;;;"US"
926000217,00;926001,00;"Madera";;;;;;"US"
926000218,00;926001,00;"Marin";;;;;;"US"
926000219,00;926001,00;"Mariposa";;;;;;"US"
926000220,00;926001,00;"Mendocino";;;;;;"US"
926000221,00;926001,00;"Merced";;;;;;"US"
926000222,00;926001,00;"Mineral";;;;;;"US"
926000223,00;926001,00;"Modoc";;;;;;"US"
926000224,00;926001,00;"Mono";;;;;;"US"
926000225,00;926001,00;"Monterey";;;;;;"US"
926000226,00;926001,00;"Napa";;;;;;"US"
926000227,00;926001,00;"Nevada";;;;;;"US"
926000228,00;926001,00;"Nye";;;;;;"US"
926000229,00;926001,00;"Orange";;;;;;"US"
926000230,00;926001,00;"Placer";;;;;;"US"
926000231,00;926001,00;"Plumas";;;;;;"US"
926000232,00;926001,00;"Riverside";;;;;;"US"
926000233,00;926001,00;"Sacramento";;;;;;"US"
926000234,00;926001,00;"San Benito";;;;;;"US"
926000235,00;926001,00;"San Bernardino";;;;;;"US"
926000236,00;926001,00;"San Diego";;;;;;"US"
926000237,00;926001,00;"San Francisco";;;;;;"US"
926000238,00;926001,00;"San Joaquin";;;;;;"US"
926000239,00;926001,00;"San Luis Obispo";;;;;;"US"
926000240,00;926001,00;"San Mateo";;;;;;"US"
926000241,00;926001,00;"Santa Barbara";;;;;;"US"
926000242,00;926001,00;"Santa Clara";;;;;;"US"
926000243,00;926001,00;"Santa Cruz";;;;;;"US"
926000244,00;926001,00;"Shasta";;;;;;"US"
926000245,00;926001,00;"Sierra";;;;;;"US"
926000246,00;926001,00;"Siskiyou";;;;;;"US"
926000247,00;926001,00;"Solano";;;;;;"US"
926000248,00;926001,00;"Sonoma";;;;;;"US"
926000249,00;926001,00;"Stanislaus";;;;;;"US"
926000250,00;926001,00;"Sutter";;;;;;"US"
926000251,00;926001,00;"Tehama";;;;;;"US"
926000252,00;926001,00;"Trinity";;;;;;"US"
926000253,00;926001,00;"Tulare";;;;;;"US"
926000254,00;926001,00;"Tuolumne";;;;;;"US"
926000255,00;926001,00;"Ventura";;;;;;"US"
926000256,00;926001,00;"Washoe";;;;;;"US"
926000257,00;926001,00;"Yolo";;;;;;"US"
926000258,00;926001,00;"Yuba";;;;;;"US"
926000259,00;926001,00;"Adams";;;;;;"US"
926000260,00;926001,00;"Alamosa";;;;;;"US"
926000261,00;926001,00;"Arapahoe";;;;;;"US"
926000262,00;926001,00;"Archuleta";;;;;;"US"
926000263,00;926001,00;"Baca";;;;;;"US"
926000264,00;926001,00;"Bent";;;;;;"US"
926000265,00;926001,00;"Boulder";;;;;;"US"
926000266,00;926001,00;"Chaffee";;;;;;"US"
926000267,00;926001,00;"Cheyenne";;;;;;"US"
926000268,00;926001,00;"Clear Creek";;;;;;"US"
926000269,00;926001,00;"Conejos";;;;;;"US"
926000270,00;926001,00;"Costilla";;;;;;"US"
926000271,00;926001,00;"Crowley";;;;;;"US"
926000272,00;926001,00;"Custer";;;;;;"US"
926000273,00;926001,00;"Delta";;;;;;"US"
926000274,00;926001,00;"Denver";;;;;;"US"
926000275,00;926001,00;"Dolores";;;;;;"US"
926000276,00;926001,00;"Douglas";;;;;;"US"
926000277,00;926001,00;"Eagle";;;;;;"US"
926000278,00;926001,00;"El Paso";;;;;;"US"
926000279,00;926001,00;"Elbert";;;;;;"US"
926000280,00;926001,00;"Fremont";;;;;;"US"
926000281,00;926001,00;"Garfield";;;;;;"US"
926000282,00;926001,00;"Gilpin";;;;;;"US"
926000283,00;926001,00;"Grand";;;;;;"US"
926000284,00;926001,00;"Gunnison";;;;;;"US"
926000285,00;926001,00;"Hinsdale";;;;;;"US"
926000286,00;926001,00;"Huerfano";;;;;;"US"
926000287,00;926001,00;"Jackson";;;;;;"US"
926000288,00;926001,00;"Jefferson";;;;;;"US"
926000289,00;926001,00;"Kiowa";;;;;;"US"
926000290,00;926001,00;"Kit Carson";;;;;;"US"
926000291,00;926001,00;"La Plata";;;;;;"US"
926000292,00;926001,00;"Lake";;;;;;"US"
926000293,00;926001,00;"Larimer";;;;;;"US"
926000294,00;926001,00;"Las Animas";;;;;;"US"
926000295,00;926001,00;"Lincoln";;;;;;"US"
926000296,00;926001,00;"Logan";;;;;;"US"
926000297,00;926001,00;"Mesa";;;;;;"US"
926000298,00;926001,00;"Mineral";;;;;;"US"
926000299,00;926001,00;"Moffat";;;;;;"US"
926000300,00;926001,00;"Montezuma";;;;;;"US"
926000301,00;926001,00;"Montrose";;;;;;"US"
926000302,00;926001,00;"Morgan";;;;;;"US"
926000303,00;926001,00;"Otero";;;;;;"US"
926000304,00;926001,00;"Ouray";;;;;;"US"
926000305,00;926001,00;"Park";;;;;;"US"
926000306,00;926001,00;"Phillips";;;;;;"US"
926000307,00;926001,00;"Pitkin";;;;;;"US"
926000308,00;926001,00;"Prowers";;;;;;"US"
926000309,00;926001,00;"Pueblo";;;;;;"US"
926000310,00;926001,00;"Rio Arriba";;;;;;"US"
926000311,00;926001,00;"Rio Blanco";;;;;;"US"
926000312,00;926001,00;"Rio Grande";;;;;;"US"
926000313,00;926001,00;"Routt";;;;;;"US"
926000314,00;926001,00;"Saguache";;;;;;"US"
926000315,00;926001,00;"San Juan";;;;;;"US"
926000316,00;926001,00;"San Miguel";;;;;;"US"
926000317,00;926001,00;"Sedgwick";;;;;;"US"
926000318,00;926001,00;"Summit";;;;;;"US"
926000319,00;926001,00;"Teller";;;;;;"US"
926000320,00;926001,00;"Uintah";;;;;;"US"
926000321,00;926001,00;"Washington";;;;;;"US"
926000322,00;926001,00;"Weld";;;;;;"US"
926000323,00;926001,00;"Yuma";;;;;;"US"
926000324,00;926001,00;"Berkshire";;;;;;"US"
926000325,00;926001,00;"Fairfield";;;;;;"US"
926000326,00;926001,00;"Hartford";;;;;;"US"
926000327,00;926001,00;"Litchfield";;;;;;"US"
926000328,00;926001,00;"Middlesex";;;;;;"US"
926000329,00;926001,00;"New Haven";;;;;;"US"
926000330,00;926001,00;"New London";;;;;;"US"
926000331,00;926001,00;"Tolland";;;;;;"US"
926000332,00;926001,00;"Westchester";;;;;;"US"
926000333,00;926001,00;"Windham";;;;;;"US"
926000334,00;926001,00;"District of Columbia";;;;;;"US"
926000335,00;926001,00;"Montgomery";;;;;;"US"
926000336,00;926001,00;"Chester";;;;;;"US"
926000337,00;926001,00;"Dorchester";;;;;;"US"
926000338,00;926001,00;"Kent";;;;;;"US"
926000339,00;926001,00;"New Castle";;;;;;"US"
926000340,00;926001,00;"Sussex";;;;;;"US"
926000341,00;926001,00;"Alachua";;;;;;"US"
926000342,00;926001,00;"Baker";;;;;;"US"
926000343,00;926001,00;"Bay";;;;;;"US"
926000344,00;926001,00;"Bradford";;;;;;"US"
926000345,00;926001,00;"Brevard";;;;;;"US"
926000346,00;926001,00;"Broward";;;;;;"US"
926000347,00;926001,00;"Calhoun";;;;;;"US"
926000348,00;926001,00;"Charlotte";;;;;;"US"
926000349,00;926001,00;"Citrus";;;;;;"US"
926000350,00;926001,00;"Clay";;;;;;"US"
926000351,00;926001,00;"Collier";;;;;;"US"
926000352,00;926001,00;"Columbia";;;;;;"US"
926000353,00;926001,00;"DeSoto";;;;;;"US"
926000354,00;926001,00;"Decatur";;;;;;"US"
926000355,00;926001,00;"Dixie";;;;;;"US"
926000356,00;926001,00;"Duval";;;;;;"US"
926000357,00;926001,00;"Escambia";;;;;;"US"
926000358,00;926001,00;"Flagler";;;;;;"US"
926000359,00;926001,00;"Franklin";;;;;;"US"
926000360,00;926001,00;"Gadsden";;;;;;"US"
926000361,00;926001,00;"Gilchrist";;;;;;"US"
926000362,00;926001,00;"Glades";;;;;;"US"
926000363,00;926001,00;"Gulf";;;;;;"US"
926000364,00;926001,00;"Hamilton";;;;;;"US"
926000365,00;926001,00;"Hardee";;;;;;"US"
926000366,00;926001,00;"Hendry";;;;;;"US"
926000367,00;926001,00;"Hernando";;;;;;"US"
926000368,00;926001,00;"Highlands";;;;;;"US"
926000369,00;926001,00;"Hillsborough";;;;;;"US"
926000370,00;926001,00;"Holmes";;;;;;"US"
926000371,00;926001,00;"Indian River";;;;;;"US"
926000372,00;926001,00;"Jackson";;;;;;"US"
926000373,00;926001,00;"Jefferson";;;;;;"US"
926000374,00;926001,00;"Lafayette";;;;;;"US"
926000375,00;926001,00;"Lake";;;;;;"US"
926000376,00;926001,00;"Lee";;;;;;"US"
926000377,00;926001,00;"Leon";;;;;;"US"
926000378,00;926001,00;"Levy";;;;;;"US"
926000379,00;926001,00;"Liberty";;;;;;"US"
926000380,00;926001,00;"Madison";;;;;;"US"
926000381,00;926001,00;"Manatee";;;;;;"US"
926000382,00;926001,00;"Marion";;;;;;"US"
926000383,00;926001,00;"Martin";;;;;;"US"
926000384,00;926001,00;"Miami-Dade";;;;;;"US"
926000385,00;926001,00;"Monroe";;;;;;"US"
926000386,00;926001,00;"Nassau";;;;;;"US"
926000387,00;926001,00;"Okaloosa";;;;;;"US"
926000388,00;926001,00;"Okeechobee";;;;;;"US"
926000389,00;926001,00;"Orange";;;;;;"US"
926000390,00;926001,00;"Osceola";;;;;;"US"
926000391,00;926001,00;"Palm Beach";;;;;;"US"
926000392,00;926001,00;"Pasco";;;;;;"US"
926000393,00;926001,00;"Pinellas";;;;;;"US"
926000394,00;926001,00;"Polk";;;;;;"US"
926000395,00;926001,00;"Putnam";;;;;;"US"
926000396,00;926001,00;"Santa Rosa";;;;;;"US"
926000397,00;926001,00;"Sarasota";;;;;;"US"
926000398,00;926001,00;"Seminole";;;;;;"US"
926000399,00;926001,00;"St. Johns";;;;;;"US"
926000400,00;926001,00;"St. Lucie";;;;;;"US"
926000401,00;926001,00;"Sumter";;;;;;"US"
926000402,00;926001,00;"Suwannee";;;;;;"US"
926000403,00;926001,00;"Taylor";;;;;;"US"
926000404,00;926001,00;"Union";;;;;;"US"
926000405,00;926001,00;"Volusia";;;;;;"US"
926000406,00;926001,00;"Wakulla";;;;;;"US"
926000407,00;926001,00;"Walton";;;;;;"US"
926000408,00;926001,00;"Washington";;;;;;"US"
926000409,00;926001,00;"Appling";;;;;;"US"
926000410,00;926001,00;"Atkinson";;;;;;"US"
926000411,00;926001,00;"Bacon";;;;;;"US"
926000412,00;926001,00;"Baker";;;;;;"US"
926000413,00;926001,00;"Baldwin";;;;;;"US"
926000414,00;926001,00;"Banks";;;;;;"US"
926000415,00;926001,00;"Barrow";;;;;;"US"
926000416,00;926001,00;"Bartow";;;;;;"US"
926000417,00;926001,00;"Ben Hill";;;;;;"US"
926000418,00;926001,00;"Berrien";;;;;;"US"
926000419,00;926001,00;"Bibb";;;;;;"US"
926000420,00;926001,00;"Bleckley";;;;;;"US"
926000421,00;926001,00;"Brantley";;;;;;"US"
926000422,00;926001,00;"Brooks";;;;;;"US"
926000423,00;926001,00;"Bryan";;;;;;"US"
926000424,00;926001,00;"Bulloch";;;;;;"US"
926000425,00;926001,00;"Burke";;;;;;"US"
926000426,00;926001,00;"Butts";;;;;;"US"
926000427,00;926001,00;"Calhoun";;;;;;"US"
926000428,00;926001,00;"Camden";;;;;;"US"
926000429,00;926001,00;"Candler";;;;;;"US"
926000430,00;926001,00;"Carroll";;;;;;"US"
926000431,00;926001,00;"Catoosa";;;;;;"US"
926000432,00;926001,00;"Charlton";;;;;;"US"
926000433,00;926001,00;"Chatham";;;;;;"US"
926000434,00;926001,00;"Chattahoochee";;;;;;"US"
926000435,00;926001,00;"Chattooga";;;;;;"US"
926000436,00;926001,00;"Cherokee";;;;;;"US"
926000437,00;926001,00;"Clarke";;;;;;"US"
926000438,00;926001,00;"Clay";;;;;;"US"
926000439,00;926001,00;"Clayton";;;;;;"US"
926000440,00;926001,00;"Clinch";;;;;;"US"
926000441,00;926001,00;"Cobb";;;;;;"US"
926000442,00;926001,00;"Coffee";;;;;;"US"
926000443,00;926001,00;"Colquitt";;;;;;"US"
926000444,00;926001,00;"Columbia";;;;;;"US"
926000445,00;926001,00;"Cook";;;;;;"US"
926000446,00;926001,00;"Coweta";;;;;;"US"
926000447,00;926001,00;"Crawford";;;;;;"US"
926000448,00;926001,00;"Crisp";;;;;;"US"
926000449,00;926001,00;"Dade";;;;;;"US"
926000450,00;926001,00;"Dawson";;;;;;"US"
926000451,00;926001,00;"DeKalb";;;;;;"US"
926000452,00;926001,00;"Decatur";;;;;;"US"
926000453,00;926001,00;"Dodge";;;;;;"US"
926000454,00;926001,00;"Dooly";;;;;;"US"
926000455,00;926001,00;"Dougherty";;;;;;"US"
926000456,00;926001,00;"Douglas";;;;;;"US"
926000457,00;926001,00;"Early";;;;;;"US"
926000458,00;926001,00;"Echols";;;;;;"US"
926000459,00;926001,00;"Effingham";;;;;;"US"
926000460,00;926001,00;"Elbert";;;;;;"US"
926000461,00;926001,00;"Emanuel";;;;;;"US"
926000462,00;926001,00;"Evans";;;;;;"US"
926000463,00;926001,00;"Fannin";;;;;;"US"
926000464,00;926001,00;"Fayette";;;;;;"US"
926000465,00;926001,00;"Floyd";;;;;;"US"
926000466,00;926001,00;"Forsyth";;;;;;"US"
926000467,00;926001,00;"Franklin";;;;;;"US"
926000468,00;926001,00;"Fulton";;;;;;"US"
926000469,00;926001,00;"Gilmer";;;;;;"US"
926000470,00;926001,00;"Glascock";;;;;;"US"
926000471,00;926001,00;"Glynn";;;;;;"US"
926000472,00;926001,00;"Gordon";;;;;;"US"
926000473,00;926001,00;"Grady";;;;;;"US"
926000474,00;926001,00;"Greene";;;;;;"US"
926000475,00;926001,00;"Gwinnett";;;;;;"US"
926000476,00;926001,00;"Habersham";;;;;;"US"
926000477,00;926001,00;"Hall";;;;;;"US"
926000478,00;926001,00;"Hamilton";;;;;;"US"
926000479,00;926001,00;"Hancock";;;;;;"US"
926000480,00;926001,00;"Haralson";;;;;;"US"
926000481,00;926001,00;"Harris";;;;;;"US"
926000482,00;926001,00;"Hart";;;;;;"US"
926000483,00;926001,00;"Heard";;;;;;"US"
926000484,00;926001,00;"Henry";;;;;;"US"
926000485,00;926001,00;"Houston";;;;;;"US"
926000486,00;926001,00;"Irwin";;;;;;"US"
926000487,00;926001,00;"Jackson";;;;;;"US"
926000488,00;926001,00;"Jasper";;;;;;"US"
926000489,00;926001,00;"Jeff Davis";;;;;;"US"
926000490,00;926001,00;"Jefferson";;;;;;"US"
926000491,00;926001,00;"Jenkins";;;;;;"US"
926000492,00;926001,00;"Johnson";;;;;;"US"
926000493,00;926001,00;"Jones";;;;;;"US"
926000494,00;926001,00;"Lamar";;;;;;"US"
926000495,00;926001,00;"Lanier";;;;;;"US"
926000496,00;926001,00;"Laurens";;;;;;"US"
926000497,00;926001,00;"Lee";;;;;;"US"
926000498,00;926001,00;"Liberty";;;;;;"US"
926000499,00;926001,00;"Lincoln";;;;;;"US"
926000500,00;926001,00;"Long";;;;;;"US"
926000501,00;926001,00;"Lowndes";;;;;;"US"
926000502,00;926001,00;"Lumpkin";;;;;;"US"
926000503,00;926001,00;"Macon";;;;;;"US"
926000504,00;926001,00;"Madison";;;;;;"US"
926000505,00;926001,00;"Marion";;;;;;"US"
926000506,00;926001,00;"McDuffie";;;;;;"US"
926000507,00;926001,00;"McIntosh";;;;;;"US"
926000508,00;926001,00;"Meriwether";;;;;;"US"
926000509,00;926001,00;"Miller";;;;;;"US"
926000510,00;926001,00;"Mitchell";;;;;;"US"
926000511,00;926001,00;"Monroe";;;;;;"US"
926000512,00;926001,00;"Montgomery";;;;;;"US"
926000513,00;926001,00;"Morgan";;;;;;"US"
926000514,00;926001,00;"Murray";;;;;;"US"
926000515,00;926001,00;"Muscogee";;;;;;"US"
926000516,00;926001,00;"Newton";;;;;;"US"
926000517,00;926001,00;"Oconee";;;;;;"US"
926000518,00;926001,00;"Oglethorpe";;;;;;"US"
926000519,00;926001,00;"Paulding";;;;;;"US"
926000520,00;926001,00;"Peach";;;;;;"US"
926000521,00;926001,00;"Pickens";;;;;;"US"
926000522,00;926001,00;"Pierce";;;;;;"US"
926000523,00;926001,00;"Pike";;;;;;"US"
926000524,00;926001,00;"Polk";;;;;;"US"
926000525,00;926001,00;"Pulaski";;;;;;"US"
926000526,00;926001,00;"Putnam";;;;;;"US"
926000527,00;926001,00;"Quitman";;;;;;"US"
926000528,00;926001,00;"Rabun";;;;;;"US"
926000529,00;926001,00;"Randolph";;;;;;"US"
926000530,00;926001,00;"Richmond";;;;;;"US"
926000531,00;926001,00;"Rockdale";;;;;;"US"
926000532,00;926001,00;"Schley";;;;;;"US"
926000533,00;926001,00;"Screven";;;;;;"US"
926000534,00;926001,00;"Seminole";;;;;;"US"
926000535,00;926001,00;"Spalding";;;;;;"US"
926000536,00;926001,00;"Stephens";;;;;;"US"
926000537,00;926001,00;"Stewart";;;;;;"US"
926000538,00;926001,00;"Sumter";;;;;;"US"
926000539,00;926001,00;"Talbot";;;;;;"US"
926000540,00;926001,00;"Taliaferro";;;;;;"US"
926000541,00;926001,00;"Tattnall";;;;;;"US"
926000542,00;926001,00;"Taylor";;;;;;"US"
926000543,00;926001,00;"Telfair";;;;;;"US"
926000544,00;926001,00;"Terrell";;;;;;"US"
926000545,00;926001,00;"Thomas";;;;;;"US"
926000546,00;926001,00;"Tift";;;;;;"US"
926000547,00;926001,00;"Toombs";;;;;;"US"
926000548,00;926001,00;"Towns";;;;;;"US"
926000549,00;926001,00;"Treutlen";;;;;;"US"
926000550,00;926001,00;"Troup";;;;;;"US"
926000551,00;926001,00;"Turner";;;;;;"US"
926000552,00;926001,00;"Twiggs";;;;;;"US"
926000553,00;926001,00;"Union";;;;;;"US"
926000554,00;926001,00;"Upson";;;;;;"US"
926000555,00;926001,00;"Walker";;;;;;"US"
926000556,00;926001,00;"Walton";;;;;;"US"
926000557,00;926001,00;"Ware";;;;;;"US"
926000558,00;926001,00;"Warren";;;;;;"US"
926000559,00;926001,00;"Washington";;;;;;"US"
926000560,00;926001,00;"Wayne";;;;;;"US"
926000561,00;926001,00;"Webster";;;;;;"US"
926000562,00;926001,00;"Wheeler";;;;;;"US"
926000563,00;926001,00;"White";;;;;;"US"
926000564,00;926001,00;"Whitfield";;;;;;"US"
926000565,00;926001,00;"Wilcox";;;;;;"US"
926000566,00;926001,00;"Wilkes";;;;;;"US"
926000567,00;926001,00;"Wilkinson";;;;;;"US"
926000568,00;926001,00;"Worth";;;;;;"US"
926000569,00;926001,00;"Hawaii";;;;;;"US"
926000570,00;926001,00;"Honolulu";;;;;;"US"
926000571,00;926001,00;"Kalawao";;;;;;"US"
926000572,00;926001,00;"Kauai";;;;;;"US"
926000573,00;926001,00;"Maui";;;;;;"US"
926000574,00;926001,00;"Adair";;;;;;"US"
926000575,00;926001,00;"Adams";;;;;;"US"
926000576,00;926001,00;"Allamakee";;;;;;"US"
926000577,00;926001,00;"Appanoose";;;;;;"US"
926000578,00;926001,00;"Audubon";;;;;;"US"
926000579,00;926001,00;"Benton";;;;;;"US"
926000580,00;926001,00;"Black Hawk";;;;;;"US"
926000581,00;926001,00;"Boone";;;;;;"US"
926000582,00;926001,00;"Bremer";;;;;;"US"
926000583,00;926001,00;"Buchanan";;;;;;"US"
926000584,00;926001,00;"Buena Vista";;;;;;"US"
926000585,00;926001,00;"Butler";;;;;;"US"
926000586,00;926001,00;"Calhoun";;;;;;"US"
926000587,00;926001,00;"Carroll";;;;;;"US"
926000588,00;926001,00;"Cass";;;;;;"US"
926000589,00;926001,00;"Cedar";;;;;;"US"
926000590,00;926001,00;"Cerro Gordo";;;;;;"US"
926000591,00;926001,00;"Cherokee";;;;;;"US"
926000592,00;926001,00;"Chickasaw";;;;;;"US"
926000593,00;926001,00;"Clarke";;;;;;"US"
926000594,00;926001,00;"Clay";;;;;;"US"
926000595,00;926001,00;"Clayton";;;;;;"US"
926000596,00;926001,00;"Clinton";;;;;;"US"
926000597,00;926001,00;"Crawford";;;;;;"US"
926000598,00;926001,00;"Dallas";;;;;;"US"
926000599,00;926001,00;"Davis";;;;;;"US"
926000600,00;926001,00;"Decatur";;;;;;"US"
926000601,00;926001,00;"Delaware";;;;;;"US"
926000602,00;926001,00;"Des Moines";;;;;;"US"
926000603,00;926001,00;"Dickinson";;;;;;"US"
926000604,00;926001,00;"Dubuque";;;;;;"US"
926000605,00;926001,00;"Emmet";;;;;;"US"
926000606,00;926001,00;"Fayette";;;;;;"US"
926000607,00;926001,00;"Floyd";;;;;;"US"
926000608,00;926001,00;"Franklin";;;;;;"US"
926000609,00;926001,00;"Fremont";;;;;;"US"
926000610,00;926001,00;"Greene";;;;;;"US"
926000611,00;926001,00;"Grundy";;;;;;"US"
926000612,00;926001,00;"Guthrie";;;;;;"US"
926000613,00;926001,00;"Hamilton";;;;;;"US"
926000614,00;926001,00;"Hancock";;;;;;"US"
926000615,00;926001,00;"Hardin";;;;;;"US"
926000616,00;926001,00;"Harrison";;;;;;"US"
926000617,00;926001,00;"Henry";;;;;;"US"
926000618,00;926001,00;"Howard";;;;;;"US"
926000619,00;926001,00;"Humboldt";;;;;;"US"
926000620,00;926001,00;"Ida";;;;;;"US"
926000621,00;926001,00;"Iowa";;;;;;"US"
926000622,00;926001,00;"Jackson";;;;;;"US"
926000623,00;926001,00;"Jasper";;;;;;"US"
926000624,00;926001,00;"Jefferson";;;;;;"US"
926000625,00;926001,00;"Johnson";;;;;;"US"
926000626,00;926001,00;"Jones";;;;;;"US"
926000627,00;926001,00;"Keokuk";;;;;;"US"
926000628,00;926001,00;"Kossuth";;;;;;"US"
926000629,00;926001,00;"Lee";;;;;;"US"
926000630,00;926001,00;"Linn";;;;;;"US"
926000631,00;926001,00;"Louisa";;;;;;"US"
926000632,00;926001,00;"Lucas";;;;;;"US"
926000633,00;926001,00;"Lyon";;;;;;"US"
926000634,00;926001,00;"Madison";;;;;;"US"
926000635,00;926001,00;"Mahaska";;;;;;"US"
926000636,00;926001,00;"Marion";;;;;;"US"
926000637,00;926001,00;"Marshall";;;;;;"US"
926000638,00;926001,00;"Mercer";;;;;;"US"
926000639,00;926001,00;"Mills";;;;;;"US"
926000640,00;926001,00;"Mitchell";;;;;;"US"
926000641,00;926001,00;"Monona";;;;;;"US"
926000642,00;926001,00;"Monroe";;;;;;"US"
926000643,00;926001,00;"Montgomery";;;;;;"US"
926000644,00;926001,00;"Muscatine";;;;;;"US"
926000645,00;926001,00;"O'Brien";;;;;;"US"
926000646,00;926001,00;"Osceola";;;;;;"US"
926000647,00;926001,00;"Page";;;;;;"US"
926000648,00;926001,00;"Palo Alto";;;;;;"US"
926000649,00;926001,00;"Plymouth";;;;;;"US"
926000650,00;926001,00;"Pocahontas";;;;;;"US"
926000651,00;926001,00;"Polk";;;;;;"US"
926000652,00;926001,00;"Pottawattamie";;;;;;"US"
926000653,00;926001,00;"Poweshiek";;;;;;"US"
926000654,00;926001,00;"Ringgold";;;;;;"US"
926000655,00;926001,00;"Sac";;;;;;"US"
926000656,00;926001,00;"Scott";;;;;;"US"
926000657,00;926001,00;"Shelby";;;;;;"US"
926000658,00;926001,00;"Sioux";;;;;;"US"
926000659,00;926001,00;"Story";;;;;;"US"
926000660,00;926001,00;"Tama";;;;;;"US"
926000661,00;926001,00;"Taylor";;;;;;"US"
926000662,00;926001,00;"Union";;;;;;"US"
926000663,00;926001,00;"Van Buren";;;;;;"US"
926000664,00;926001,00;"Wapello";;;;;;"US"
926000665,00;926001,00;"Warren";;;;;;"US"
926000666,00;926001,00;"Washington";;;;;;"US"
926000667,00;926001,00;"Wayne";;;;;;"US"
926000668,00;926001,00;"Webster";;;;;;"US"
926000669,00;926001,00;"Winnebago";;;;;;"US"
926000670,00;926001,00;"Winneshiek";;;;;;"US"
926000671,00;926001,00;"Woodbury";;;;;;"US"
926000672,00;926001,00;"Worth";;;;;;"US"
926000673,00;926001,00;"Wright";;;;;;"US"
926000674,00;926001,00;"Ada";;;;;;"US"
926000675,00;926001,00;"Adams";;;;;;"US"
926000676,00;926001,00;"Bannock";;;;;;"US"
926000677,00;926001,00;"Bear Lake";;;;;;"US"
926000678,00;926001,00;"Benewah";;;;;;"US"
926000679,00;926001,00;"Bingham";;;;;;"US"
926000680,00;926001,00;"Blaine";;;;;;"US"
926000681,00;926001,00;"Boise";;;;;;"US"
926000682,00;926001,00;"Bonner";;;;;;"US"
926000683,00;926001,00;"Bonneville";;;;;;"US"
926000684,00;926001,00;"Boundary";;;;;;"US"
926000685,00;926001,00;"Box Elder";;;;;;"US"
